,Region/Group,Country Code,Year,Continent,Population,CO2,Per Capita CO2,Cumulative CO2,Emissions Category,CO2 Log,Pop Log,Pop Outliers,Pop Category
0,Africa,AFR,1960,Africa,283922289.0,156.567,5.514431450642469e-07,49714.657,Low,5.059850764635507,19.464211131922283,not outlier,100M-1B
1,Africa,AFR,1961,Africa,290814083.0,161.994,5.570362973102648e-07,49714.657,Low,5.093713390313313,19.488194734362818,not outlier,100M-1B
2,Africa,AFR,1962,Africa,297959967.0,166.335,5.582461351259312e-07,49714.657,Low,5.11999779113338,19.51246969987538,not outlier,100M-1B
3,Africa,AFR,1963,Africa,305371382.0,176.335,5.774444181544164e-07,49714.657,Low,5.17804059912561,19.53703924301849,not outlier,100M-1B
4,Africa,AFR,1964,Africa,313060731.0,193.639,6.185349385132561e-07,49714.657,Low,5.2711465607719745,19.561907761631545,not outlier,100M-1B
5,Africa,AFR,1965,Africa,321013569.0,213.634,6.654983484514325e-07,49714.657,Low,5.368934251943576,19.586993954344067,not outlier,100M-1B
6,Africa,AFR,1966,Africa,329252360.0,221.082,6.714667132530197e-07,49714.657,Low,5.403046683041577,19.61233506940478,not outlier,100M-1B
7,Africa,AFR,1967,Africa,337851070.0,237.045,7.016257192851276e-07,49714.657,Low,5.472459731429183,19.63811573800331,not outlier,100M-1B
8,Africa,AFR,1968,Africa,346800965.0,257.271,7.418404963204182e-07,49714.657,Low,5.554009421247463,19.66426158833391,not outlier,100M-1B
9,Africa,AFR,1969,Africa,356032572.0,277.717,7.800325639868703e-07,49714.657,Low,5.63019693011597,19.6905327818217,not outlier,100M-1B
10,Africa,AFR,1970,Africa,365552194.0,302.406,8.272580631809859e-07,49714.657,Low,5.715071842592327,19.716919631336097,not outlier,100M-1B
11,Africa,AFR,1971,Africa,375326467.0,331.613,8.835321490930188e-07,49714.657,Low,5.806979651984166,19.743306786531885,not outlier,100M-1B
12,Africa,AFR,1972,Africa,385312221.0,351.688,9.127351296755262e-07,49714.657,Low,5.865583813413982,19.769564529830383,not outlier,100M-1B
13,Africa,AFR,1973,Africa,395821972.0,377.821,9.545225549025358e-07,49714.657,Low,5.937063798001258,19.79647510500364,not outlier,100M-1B
14,Africa,AFR,1974,Africa,406870347.0,388.183,9.540705113120471e-07,49714.657,Low,5.96404967001564,19.8240051373748,not outlier,100M-1B
15,Africa,AFR,1975,Africa,418433494.0,387.017,9.249187876915035e-07,49714.657,Low,5.961049153096439,19.85202852248208,not outlier,100M-1B
16,Africa,AFR,1976,Africa,430496972.0,419.915,9.75419172054014e-07,49714.657,Low,6.042430913060255,19.880450850448455,not outlier,100M-1B
17,Africa,AFR,1977,Africa,442660474.0,432.919,9.779933502714317e-07,49714.657,Low,6.0728578807370495,19.908313612035926,not outlier,100M-1B
18,Africa,AFR,1978,Africa,455539246.0,462.339,1.0149268236704243e-06,49714.657,Low,6.138458967597667,19.93699243341135,not outlier,100M-1B
19,Africa,AFR,1979,Africa,469198447.0,498.987,1.063488174759453e-06,49714.657,Low,6.214582098084186,19.96653636698024,not outlier,100M-1B
20,Africa,AFR,1980,Africa,483051703.0,536.023,1.1096596837792332e-06,49714.657,Low,6.286040924131701,19.995634253506708,not outlier,100M-1B
21,Africa,AFR,1981,Africa,497620997.0,548.882,1.103012138372449e-06,49714.657,Low,6.309703709753802,20.025349297051964,not outlier,100M-1B
22,Africa,AFR,1982,Africa,512958818.0,571.969,1.1150388294913766e-06,49714.657,Low,6.350831614029575,20.055706125059043,not outlier,100M-1B
23,Africa,AFR,1983,Africa,528232712.0,594.811,1.1260396913851107e-06,49714.657,Low,6.389923502680084,20.08504748888947,not outlier,100M-1B
24,Africa,AFR,1984,Africa,543638102.0,649.591,1.194896011906097e-06,49714.657,Low,6.477881180559001,20.113794331603792,not outlier,100M-1B
25,Africa,AFR,1985,Africa,559664031.0,666.142,1.190253371848369e-06,49714.657,Low,6.503002916810231,20.142847218798597,not outlier,100M-1B
26,Africa,AFR,1986,Africa,575967283.0,690.176,1.1982902855265132e-06,49714.657,Low,6.538394494664793,20.171561418435953,not outlier,100M-1B
27,Africa,AFR,1987,Africa,592601301.0,690.283,1.164835444733524e-06,49714.657,Low,6.538549291299216,20.20003239019886,not outlier,100M-1B
28,Africa,AFR,1988,Africa,609387686.0,725.373,1.190330911937725e-06,49714.657,Low,6.588063656992753,20.227965219191965,not outlier,100M-1B
29,Africa,AFR,1989,Africa,626359180.0,698.583,1.1153073544799008e-06,49714.657,Low,6.550484443249435,20.2554345360859,not outlier,100M-1B
30,Africa,AFR,1990,Africa,643775320.0,658.344,1.0226300691365429e-06,49714.657,Low,6.491245401341219,20.28286034276091,not outlier,100M-1B
31,Africa,AFR,1991,Africa,661103806.0,687.67,1.0401846030213293e-06,49714.657,Low,6.534762201270815,20.309421430871403,not outlier,100M-1B
32,Africa,AFR,1992,Africa,678558076.0,666.66,9.824656482314124e-07,49714.657,Low,6.503779061925392,20.335480629744072,not outlier,100M-1B
33,Africa,AFR,1993,Africa,696621727.0,706.442,1.0140969949965398e-06,49714.657,Low,6.561655647358361,20.36175310691131,not outlier,100M-1B
34,Africa,AFR,1994,Africa,714502658.0,790.234,1.1059916868776716e-06,49714.657,Low,6.673593752084899,20.387097276810827,not outlier,100M-1B
35,Africa,AFR,1995,Africa,732695476.0,844.549,1.1526603175041304e-06,49714.657,Low,6.739986120532822,20.412240726052588,not outlier,100M-1B
36,Africa,AFR,1996,Africa,751473728.0,872.284,1.16076446520829e-06,49714.657,Low,6.772260817941876,20.43754680846242,not outlier,100M-1B
37,Africa,AFR,1997,Africa,770384702.0,893.938,1.160378701289424e-06,49714.657,Low,6.796754442132302,20.462400562332057,not outlier,100M-1B
38,Africa,AFR,1998,Africa,789981698.0,912.482,1.1550672658748102e-06,49714.657,Low,6.817263671190429,20.487520337334225,not outlier,100M-1B
39,Africa,AFR,1999,Africa,810079818.0,899.879,1.110852264190095e-06,49714.657,Low,6.803370953362402,20.512643342751126,not outlier,100M-1B
40,Africa,AFR,2000,Africa,830582806.0,930.851,1.120720286136046e-06,49714.657,Low,6.837172930660186,20.53763818945235,not outlier,100M-1B
41,Africa,AFR,2001,Africa,851690329.0,920.602,1.0809116513990615e-06,49714.657,Low,6.826113460078161,20.562733556283792,not outlier,100M-1B
42,Africa,AFR,2002,Africa,873411364.0,899.996,1.0304377033500563e-06,49714.657,Low,6.80350081808683,20.587917211296542,not outlier,100M-1B
43,Africa,AFR,2003,Africa,895734453.0,989.645,1.1048419502961777e-06,49714.657,Low,6.898356246136292,20.61315455870987,not outlier,100M-1B
44,Africa,AFR,2004,Africa,918778450.0,1045.726,1.138169925513599e-06,49714.657,Low,6.9534224765255805,20.63855557508668,not outlier,100M-1B
45,Africa,AFR,2005,Africa,942546623.0,1059.372,1.1239465233328836e-06,49714.657,Low,6.9663750689361095,20.66409594449793,not outlier,100M-1B
46,Africa,AFR,2006,Africa,966932346.0,1091.176,1.128492602935428e-06,49714.657,Low,6.995927315479185,20.6896390892328,not outlier,100M-1B
47,Africa,AFR,2007,Africa,992055831.0,1116.9,1.1258438941628479e-06,49714.657,Low,7.01920720427628,20.715289945923423,not outlier,100M-1B
48,Africa,AFR,2008,Africa,1018065513.0,1174.755,1.153909041215111e-06,49714.657,Low,7.0696657734208355,20.741170108603225,not outlier,1B+
49,Africa,AFR,2009,Africa,1044777740.0,1168.25,1.1181804083995893e-06,49714.657,Low,7.064117796605996,20.7670700117036,not outlier,1B+
50,Africa,AFR,2010,Africa,1072216718.0,1216.669,1.1347230271408621e-06,49714.657,Low,7.10469365435857,20.792994042409056,not outlier,1B+
51,Africa,AFR,2011,Africa,1100148882.0,1257.421,1.1429553041167387e-06,49714.657,Low,7.137613039462424,20.818711355773814,not outlier,1B+
52,Africa,AFR,2012,Africa,1128843697.0,1268.948,1.1241131109402829e-06,49714.657,Low,7.146731233732483,20.84445966966004,not outlier,1B+
53,Africa,AFR,2013,Africa,1158780551.0,1282.542,1.1068031810623648e-06,49714.657,Low,7.157378722798793,20.870634040839796,not outlier,1B+
54,Africa,AFR,2014,Africa,1189220573.0,1357.349,1.1413769916339985e-06,49714.657,Low,7.214025270682671,20.896563949644918,not outlier,1B+
55,Africa,AFR,2015,Africa,1220075728.0,1332.662,1.0922781016097716e-06,49714.657,Low,7.195683821057784,20.922178766715952,not outlier,1B+
56,Africa,AFR,2016,Africa,1251208654.0,1375.131,1.0990421106854013e-06,49714.657,Low,7.227031217450096,20.947375845090733,not outlier,1B+
57,Africa,AFR,2017,Africa,1282902302.0,1393.216,1.085987606248757e-06,49714.657,Low,7.240087529101783,20.972390772369568,not outlier,1B+
58,Africa,AFR,2018,Africa,1315409965.0,1386.654,1.0541610880984924e-06,49714.657,Low,7.2353698304525365,20.99741421520544,not outlier,1B+
59,Africa,AFR,2019,Africa,1348005687.0,1479.412,1.0974820167802453e-06,49714.657,Low,7.300075706396468,21.021892069012193,not outlier,1B+
60,Africa,AFR,2020,Africa,1380821355.0,1355.782,9.818663327378798e-07,49714.657,Low,7.212870998440204,21.045944344570128,not outlier,1B+
61,Africa,AFR,2021,Africa,1413753270.0,1441.534,1.019650338280031e-06,49714.657,Low,7.2741565682951235,21.069513899096613,not outlier,1B+
62,Africa,AFR,2022,Africa,1446883817.0,1432.503,9.90060834995157e-07,49714.657,Low,7.267876378101144,21.09267798973434,not outlier,1B+
63,Africa,AFR,2023,Africa,1480770740.0,1418.739,9.58108478021385e-07,49714.657,Low,7.258228330884597,21.115828560114252,not outlier,1B+
64,Asia,ASI,1960,Asia,1691762689.0,1538.649,9.094945821919589e-07,836851.757,Low,7.339309747351568,21.249036834156797,not outlier,1B+
65,Asia,ASI,1961,Asia,1718156542.0,1393.511,8.110500795101591e-07,836851.757,Low,7.240299095168379,21.264517775682158,not outlier,1B+
66,Asia,ASI,1962,Asia,1753318917.0,1342.609,7.657528741532422e-07,836851.757,Low,7.2031145561378525,21.284776353321117,not outlier,1B+
67,Asia,ASI,1963,Asia,1799305118.0,1423.141,7.909392274623653e-07,836851.757,Low,7.261324103924009,21.310666382313975,not outlier,1B+
68,Asia,ASI,1964,Asia,1847441779.0,1507.418,8.159488526972411e-07,836851.757,Low,7.318816698487226,21.337067697434883,not outlier,1B+
69,Asia,ASI,1965,Asia,1894030096.0,1649.873,8.710912268418358e-07,836851.757,Low,7.409059517884473,21.36197272229154,not outlier,1B+
70,Asia,ASI,1966,Asia,1940186410.0,1797.063,9.262321345710282e-07,836851.757,Low,7.494465253349864,21.386049893549806,not outlier,1B+
71,Asia,ASI,1967,Asia,1986308204.0,1825.098,9.188392799891995e-07,836851.757,Low,7.509936728937117,21.409543579350604,not outlier,1B+
72,Asia,ASI,1968,Asia,2034769705.0,2015.996,9.907735480069968e-07,836851.757,Low,7.6093645548089635,21.43364848285238,not outlier,1B+
73,Asia,ASI,1969,Asia,2085428644.0,2289.412,1.0978136349027724e-06,836851.757,Low,7.736486993029699,21.458240256199343,not outlier,1B+
74,Asia,ASI,1970,Asia,2136911800.0,2697.75,1.2624526665068722e-06,836851.757,Low,7.900543981829017,21.482627540087286,not outlier,1B+
75,Asia,ASI,1971,Asia,2187672734.0,2953.393,1.350015911474993e-06,836851.757,Low,7.991048494188132,21.506104137649935,not outlier,1B+
76,Asia,ASI,1972,Asia,2237825637.0,3129.125,1.398288118727098e-06,836851.757,Low,8.048828218839011,21.528770534060182,not outlier,1B+
77,Asia,ASI,1973,Asia,2288852578.0,3351.564,1.464298763587735e-06,836851.757,Low,8.117480705204787,21.55131647173621,not outlier,1B+
78,Asia,ASI,1974,Asia,2339398093.0,3411.199,1.458152423996184e-06,836851.757,Low,8.135112230474709,21.573159508441726,not outlier,1B+
79,Asia,ASI,1975,Asia,2388510796.0,3577.897,1.4979614100936222e-06,836851.757,Low,8.182809931363359,21.59393591119437,not outlier,1B+
80,Asia,ASI,1976,Asia,2436467523.0,3803.975,1.5612664499283785e-06,836851.757,Low,8.244064699971968,21.613815091203534,not outlier,1B+
81,Asia,ASI,1977,Asia,2484229194.0,4048.552,1.629701482366526e-06,836851.757,Low,8.306361536698091,21.633228265279683,not outlier,1B+
82,Asia,ASI,1978,Asia,2531837751.0,4230.989,1.6711137980026112e-06,836851.757,Low,8.3504273742909,21.652211260186252,not outlier,1B+
83,Asia,ASI,1979,Asia,2580755579.0,4405.182,1.7069349906072604e-06,836851.757,Low,8.390763833817381,21.6713480534698,not outlier,1B+
84,Asia,ASI,1980,Asia,2631643578.0,4399.586,1.671801621154033e-06,836851.757,Low,8.389492992856624,21.690874422926523,not outlier,1B+
85,Asia,ASI,1981,Asia,2683999130.0,4373.089,1.6293183373721883e-06,836851.757,Low,8.383453548537707,21.7105737322853,not outlier,1B+
86,Asia,ASI,1982,Asia,2738669561.0,4522.608,1.651388712389461e-06,836851.757,Low,8.41706518449857,21.730738078109454,not outlier,1B+
87,Asia,ASI,1983,Asia,2794057024.0,4704.945,1.6839115879118148e-06,836851.757,Low,8.456581882011193,21.75076050737963,not outlier,1B+
88,Asia,ASI,1984,Asia,2849479890.0,4979.162,1.7473932760409832e-06,836851.757,Low,8.513217699610088,21.77040232018688,not outlier,1B+
89,Asia,ASI,1985,Asia,2906232637.0,5269.918,1.813315951691998e-06,836851.757,Low,8.56995981991386,21.79012345326059,not outlier,1B+
90,Asia,ASI,1986,Asia,2964898212.0,5495.256,1.8534383331470673e-06,836851.757,Low,8.611822412147824,21.810108539295868,not outlier,1B+
91,Asia,ASI,1987,Asia,3025641761.0,5730.537,1.8939905820529162e-06,836851.757,Low,8.653739011086875,21.830389058655282,not outlier,1B+
92,Asia,ASI,1988,Asia,3086642984.0,6189.667,2.0053070705244867e-06,836851.757,Low,8.730798114316197,21.850349924660737,not outlier,1B+
93,Asia,ASI,1989,Asia,3147693774.0,6405.749,2.0350610510182367e-06,836851.757,Low,8.765107244970268,21.869935886721663,not outlier,1B+
94,Asia,ASI,1990,Asia,3209094416.0,6584.308,2.051765123260867e-06,836851.757,Low,8.792596386052429,21.88925462120284,not outlier,1B+
95,Asia,ASI,1991,Asia,3268207591.0,7361.138,2.252347133722816e-06,836851.757,Low,8.904105658669557,21.90750753457051,not outlier,1B+
96,Asia,ASI,1992,Asia,3324812376.0,7209.855,2.1684998083031677e-06,836851.757,Low,8.88334280854651,21.924679081492187,not outlier,1B+
97,Asia,ASI,1993,Asia,3380039932.0,7540.911,2.2310123997671163e-06,836851.757,Low,8.928230877165275,21.94115336086859,not outlier,1B+
98,Asia,ASI,1994,Asia,3433680246.0,7895.757,2.2995027009862117e-06,836851.757,Low,8.97420744784521,21.956898481224943,not outlier,1B+
99,Asia,ASI,1995,Asia,3486817941.0,8265.562,2.370517227988532e-06,836851.757,Low,9.019973982114486,21.97225539278078,not outlier,1B+
100,Asia,ASI,1996,Asia,3539849815.0,8605.014,2.430898046447205e-06,836851.757,Low,9.060216540169241,21.987350138333376,not outlier,1B+
101,Asia,ASI,1997,Asia,3592367924.0,8723.257,2.428274938577811e-06,836851.757,Low,9.07386258585139,22.00207741114978,not outlier,1B+
102,Asia,ASI,1998,Asia,3644341777.0,8481.06,2.3271856809713266e-06,836851.757,Low,9.045708623812866,22.01644160393276,not outlier,1B+
103,Asia,ASI,1999,Asia,3695620593.0,8971.64,2.4276409805144733e-06,836851.757,Low,9.101935226132131,22.030414332318127,not outlier,1B+
104,Asia,ASI,2000,Asia,3746832774.0,9336.837,2.491927866327562e-06,836851.757,Low,9.141829919820596,22.044176726725492,not outlier,1B+
105,Asia,ASI,2001,Asia,3797954098.0,9521.609,2.507036355445705e-06,836851.757,Low,9.16142414486115,22.05772836369212,not outlier,1B+
106,Asia,ASI,2002,Asia,3847359676.0,10040.597,2.6097370263127953e-06,836851.757,Low,9.214491444341444,22.070652951797143,not outlier,1B+
107,Asia,ASI,2003,Asia,3895799452.0,11046.249,2.83542547199886e-06,836851.757,Low,9.309936716674375,22.083164746299143,not outlier,1B+
108,Asia,ASI,2004,Asia,3944378409.0,11699.782,2.9661915736340803e-06,836851.757,Low,9.367410956159151,22.095557214824666,not outlier,1B+
109,Asia,ASI,2005,Asia,3992890562.0,12552.623,3.143743312041218e-06,836851.757,Low,9.437764588157323,22.10778125743929,not outlier,1B+
110,Asia,ASI,2006,Asia,4041771421.0,13404.329,3.3164490525997016e-06,836851.757,Low,9.503407593449824,22.119948903611323,not outlier,1B+
111,Asia,ASI,2007,Asia,4090564354.0,14136.139,3.4557918606455443e-06,836851.757,Low,9.556560585173509,22.13194878158977,not outlier,1B+
112,Asia,ASI,2008,Asia,4139267473.0,14858.406,3.5896221002676917e-06,836851.757,Low,9.606388344390705,22.1437846704808,not outlier,1B+
113,Asia,ASI,2009,Asia,4188829442.0,15394.146,3.6750472209844634e-06,836851.757,Low,9.641807543912202,22.1556871626372,not outlier,1B+
114,Asia,ASI,2010,Asia,4238694946.0,16554.266,3.905510118302342e-06,836851.757,Low,9.71445951750554,22.167521263292645,not outlier,1B+
115,Asia,ASI,2011,Asia,4288349990.0,17787.42,4.1478470837218204e-06,836851.757,Low,9.786302962775274,22.179167878419545,not outlier,1B+
116,Asia,ASI,2012,Asia,4338443549.0,18455.439,4.253930883635429e-06,836851.757,Low,9.823168585873256,22.190781491703696,not outlier,1B+
117,Asia,ASI,2013,Asia,4387757389.0,18692.012,4.2600377237949426e-06,836851.757,Low,9.835905043163658,22.202084088405172,not outlier,1B+
118,Asia,ASI,2014,Asia,4435744582.0,18940.043,4.269867809083873e-06,836851.757,Low,9.84908643386165,22.212961326553216,not outlier,1B+
119,Asia,ASI,2015,Asia,4482088478.0,19047.488,4.2496903159081284e-06,836851.757,Low,9.854743007326135,22.22335495309415,not outlier,1B+
120,Asia,ASI,2016,Asia,4527178156.0,19192.705,4.239441068729172e-06,836851.757,Low,9.862337639673196,22.233364658944407,not outlier,1B+
121,Asia,ASI,2017,Asia,4571224662.0,19737.521,4.3177753139274605e-06,836851.757,Low,9.890327386168371,22.243046984727243,not outlier,1B+
122,Asia,ASI,2018,Asia,4612352863.0,20335.523,4.408926117325122e-06,836851.757,Low,9.920173711037165,22.252003946400468,not outlier,1B+
123,Asia,ASI,2019,Asia,4651098712.0,20889.145,4.491228050289551e-06,836851.757,Low,9.947032795646676,22.260369311000986,not outlier,1B+
124,Asia,ASI,2020,Asia,4686811205.0,20634.852,4.40274871281059e-06,836851.757,Low,9.934785230406277,22.2680182747258,not outlier,1B+
125,Asia,ASI,2021,Asia,4716999175.0,21640.396,4.587746403411233e-06,836851.757,Low,9.982363241046086,22.27443866656122,not outlier,1B+
126,Asia,ASI,2022,Asia,4746329726.0,21815.756,4.596342281172566e-06,836851.757,Low,9.990433577390354,22.280637467262277,not outlier,1B+
127,Asia,ASI,2023,Asia,4776659632.0,22600.221,4.731386102663804e-06,836851.757,Low,10.025759210349669,22.287007317612066,not outlier,1B+
128,Asia (excl. China and India),ASI-XCNIN,1960,Asia,592598208.0,628.524,1.0606241995250853e-06,836851.757,Low,6.444963978254069,20.200027170824452,not outlier,100M-1B
129,Asia (excl. China and India),ASI-XCNIN,1961,Asia,607267008.0,702.477,1.156784397547907e-06,836851.757,Low,6.556035182345509,20.224479135334896,not outlier,100M-1B
130,Asia (excl. China and India),ASI-XCNIN,1962,Asia,622299328.0,750.41,1.2058666404344888e-06,836851.757,Low,6.621951441542128,20.24893177128079,not outlier,100M-1B
131,Asia (excl. China and India),ASI-XCNIN,1963,Asia,637740736.0,823.918,1.2919325260100682e-06,836851.757,Low,6.715283987455382,20.273442390380517,not outlier,100M-1B
132,Asia (excl. China and India),ASI-XCNIN,1964,Asia,653663296.0,907.293,1.3880127667440577e-06,836851.757,Low,6.8115670137736375,20.298102940456275,not outlier,100M-1B
133,Asia (excl. China and India),ASI-XCNIN,1965,Asia,670107776.0,995.885,1.4861564597035805e-06,836851.757,Low,6.904635417270858,20.32294911860654,not outlier,100M-1B
134,Asia (excl. China and India),ASI-XCNIN,1966,Asia,687092352.0,1088.231,1.5838205691452667e-06,836851.757,Low,6.993227221650558,20.347979270555005,not outlier,100M-1B
135,Asia (excl. China and India),ASI-XCNIN,1967,Asia,704564416.0,1205.317,1.710726475292218e-06,836851.757,Low,7.095327195152134,20.37309032160272,not outlier,100M-1B
136,Asia (excl. China and India),ASI-XCNIN,1968,Asia,722409088.0,1346.42,1.8637916138729418e-06,836851.757,Low,7.205946931818505,20.398102141660104,not outlier,100M-1B
137,Asia (excl. China and India),ASI-XCNIN,1969,Asia,740471936.0,1504.315,2.0315624763934337e-06,836851.757,Low,7.316757457607881,20.42279829358736,not outlier,100M-1B
138,Asia (excl. China and India),ASI-XCNIN,1970,Asia,758641344.0,1708.075,2.2514921095573723e-06,836851.757,Low,7.443707567465707,20.447039687447592,not outlier,100M-1B
139,Asia (excl. China and India),ASI-XCNIN,1971,Asia,777905408.0,1852.22,2.381034995967016e-06,836851.757,Low,7.524679945627578,20.472115492488733,not outlier,100M-1B
140,Asia (excl. China and India),ASI-XCNIN,1972,Asia,797185536.0,1957.444,2.455443446480193e-06,836851.757,Low,7.579905559385882,20.496598003890472,not outlier,100M-1B
141,Asia (excl. China and India),ASI-XCNIN,1973,Asia,816476480.0,2134.177,2.6138866853825357e-06,836851.757,Low,7.666304826207645,20.520508665305922,not outlier,100M-1B
142,Asia (excl. China and India),ASI-XCNIN,1974,Asia,835769728.0,2167.246,2.5931137816946633e-06,836851.757,Low,7.681673824757144,20.543863689327466,not outlier,100M-1B
143,Asia (excl. China and India),ASI-XCNIN,1975,Asia,855059072.0,2160.473,2.5266944363815837e-06,836851.757,Low,7.678545212704201,20.566681115742416,not outlier,100M-1B
144,Asia (excl. China and India),ASI-XCNIN,1976,Asia,874674496.0,2332.804,2.6670538705177934e-06,836851.757,Low,7.755254833313463,20.589362371682878,not outlier,100M-1B
145,Asia (excl. China and India),ASI-XCNIN,1977,Asia,894287808.0,2448.759,2.738222502973003e-06,836851.757,Low,7.8037449313534495,20.61153821533263,not outlier,100M-1B
146,Asia (excl. China and India),ASI-XCNIN,1978,Asia,913899456.0,2475.061,2.708242119798351e-06,836851.757,Low,7.814424270011513,20.633231120085345,not outlier,100M-1B
147,Asia (excl. China and India),ASI-XCNIN,1979,Asia,933512320.0,2603.236,2.7886466458203785e-06,836851.757,Low,7.864894629022134,20.654464719573465,not outlier,100M-1B
148,Asia (excl. China and India),ASI-XCNIN,1980,Asia,953128576.0,2613.379,2.7418955488330674e-06,836851.757,Low,7.868781872197683,20.67526037067104,not outlier,100M-1B
149,Asia (excl. China and India),ASI-XCNIN,1981,Asia,975398272.0,2581.635,2.646749614089946e-06,836851.757,Low,7.856565474554904,20.69835643068299,not outlier,100M-1B
150,Asia (excl. China and India),ASI-XCNIN,1982,Asia,997670720.0,2590.643,2.5966914213940247e-06,836851.757,Low,7.860047316504833,20.720933840956175,not outlier,100M-1B
151,Asia (excl. China and India),ASI-XCNIN,1983,Asia,1019946368.0,2658.529,2.6065380331841134e-06,836851.757,Low,7.885904318428241,20.743015883448482,not outlier,1B+
152,Asia (excl. China and India),ASI-XCNIN,1984,Asia,1042225024.0,2772.774,2.6604369844798504e-06,836851.757,Low,7.927964126755563,20.76462371185712,not outlier,1B+
153,Asia (excl. China and India),ASI-XCNIN,1985,Asia,1064506496.0,2874.243,2.700070888059663e-06,836851.757,Low,7.96389247139882,20.78577714561408,not outlier,1B+
154,Asia (excl. China and India),ASI-XCNIN,1986,Asia,1087435008.0,2964.734,2.726355118410902e-06,836851.757,Low,7.994879835601262,20.80708755730222,not outlier,1B+
155,Asia (excl. China and India),ASI-XCNIN,1987,Asia,1110367488.0,3017.455,2.7175282351206593e-06,836851.757,Low,8.012500390058435,20.827956868649856,not outlier,1B+
156,Asia (excl. China and India),ASI-XCNIN,1988,Asia,1133304832.0,3272.081,2.887202902175573e-06,836851.757,Low,8.093487022132628,20.848403832231277,not outlier,1B+
157,Asia (excl. China and India),ASI-XCNIN,1989,Asia,1156249088.0,3401.443,2.9417908608979594e-06,836851.757,Low,8.132248981997348,20.868447058898706,not outlier,1B+
158,Asia (excl. China and India),ASI-XCNIN,1990,Asia,1179201536.0,3521.457,2.9863063204151048e-06,836851.757,Low,8.166914036459149,20.88810338282455,not outlier,1B+
159,Asia (excl. China and India),ASI-XCNIN,1991,Asia,1201470848.0,4139.677,3.4455076516346735e-06,836851.757,Low,8.328614580020396,20.906812350674183,not outlier,1B+
160,Asia (excl. China and India),ASI-XCNIN,1992,Asia,1223748352.0,3823.621,3.124515750113958e-06,836851.757,Low,8.249214656384076,20.925184405944965,not outlier,1B+
161,Asia (excl. China and India),ASI-XCNIN,1993,Asia,1246032768.0,3941.96,3.1636086154678075e-06,836851.757,Low,8.27968698926619,20.943230556323797,not outlier,1B+
162,Asia (excl. China and India),ASI-XCNIN,1994,Asia,1268324224.0,4077.954,3.2152299253096974e-06,836851.757,Low,8.313595861980128,20.960962358225824,not outlier,1B+
163,Asia (excl. China and India),ASI-XCNIN,1995,Asia,1290621824.0,4143.464,3.2104400552891935e-06,836851.757,Low,8.329528746783215,20.97838997406222,not outlier,1B+
164,Asia (excl. China and India),ASI-XCNIN,1996,Asia,1311356032.0,4272.576,3.258135773763688e-06,836851.757,Low,8.360206226465722,20.994327578466468,not outlier,1B+
165,Asia (excl. China and India),ASI-XCNIN,1997,Asia,1332095744.0,4349.651,3.265269046606908e-06,836851.757,Low,8.378080768057925,21.01001928711195,not outlier,1B+
166,Asia (excl. China and India),ASI-XCNIN,1998,Asia,1352834688.0,4240.7,3.1346771616784563e-06,836851.757,Low,8.352719411265905,21.025467997591264,not outlier,1B+
167,Asia (excl. China and India),ASI-XCNIN,1999,Asia,1373564032.0,4453.602,3.24236940997593e-06,836851.757,Low,8.401692998091377,21.040674682725978,not outlier,1B+
168,Asia (excl. China and India),ASI-XCNIN,2000,Asia,1394278144.0,4701.167,3.371756934031091e-06,836851.757,Low,8.455778745270669,21.05564265951038,not outlier,1B+
169,Asia (excl. China and India),ASI-XCNIN,2001,Asia,1414560640.0,4792.573,3.388029374265638e-06,836851.757,Low,8.475031341356969,21.070084818766105,not outlier,1B+
170,Asia (excl. China and India),ASI-XCNIN,2002,Asia,1434827392.0,4905.411,3.418816108021445e-06,836851.757,Low,8.498297996278932,21.084310395299646,not outlier,1B+
171,Asia (excl. China and India),ASI-XCNIN,2003,Asia,1455085696.0,5137.394,3.5306470362004026e-06,836851.757,Low,8.544495858264247,21.098330634117218,not outlier,1B+
172,Asia (excl. China and India),ASI-XCNIN,2004,Asia,1475345408.0,5348.604,3.6253232436264854e-06,836851.757,Low,8.584777818458946,21.11215797491659,not outlier,1B+
173,Asia (excl. China and India),ASI-XCNIN,2005,Asia,1495613952.0,5475.925,3.6613224907920627e-06,836851.757,Low,8.608299091062065,21.125802630389856,not outlier,1B+
174,Asia (excl. China and India),ASI-XCNIN,2006,Asia,1515745664.0,5617.514,3.706105934141732e-06,836851.757,Low,8.633822495113119,21.139173342941714,not outlier,1B+
175,Asia (excl. China and India),ASI-XCNIN,2007,Asia,1535886592.0,5760.085,3.750332238071911e-06,836851.757,Low,8.658881104006458,21.15237363626383,not outlier,1B+
176,Asia (excl. China and India),ASI-XCNIN,2008,Asia,1556035456.0,5867.472,3.770782971156153e-06,836851.757,Low,8.677349572292535,21.16540704971805,not outlier,1B+
177,Asia (excl. China and India),ASI-XCNIN,2009,Asia,1576189568.0,5890.85,3.737399434431481e-06,836851.757,Low,8.681325319009982,21.178276106046926,not outlier,1B+
178,Asia (excl. China and India),ASI-XCNIN,2010,Asia,1597083136.0,6256.353,3.917362132862694e-06,836851.757,Low,8.741512531220165,21.19144476305849,not outlier,1B+
